Genus,Species name ,Family,Phyllum,No. of individual ,Nutrition type,Growth pattern,Substrate,Use,Long term plot (y/n),Months active,Year,Date,Plot name,Longitude,Latitude,Site,Forest type,Dominant tree,Dominant tree,Dominant tree,Land Cover Type
Armillaria,mellea,Physalacriaceae,Basidiomycota,3,PAC,,Plant,Edible,yes,July-September,2014,2014-08-29,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Boletus, edulis,Boletaceae,Basidiomycota,1,ECM,,Root,Edible,yes,July-September,2014,2014-08-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Boletus,bicolor,Boletaceae,Basidiomycota,2,ECM,,Root,Edible,yes,July-September,2013,2013-08-01,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Boletus,bicolor,Boletaceae,Basidiomycota,2,ECM,,Root,Edible,yes,July-September,2014,2014-08-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Boletus,mirabilis,Boletaceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-08-01,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Boletus,ornatipus,Boletaceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-08-16,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Boletus,sp. 2,Boletaceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-08-11,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Boletus,sp. 3,Boletaceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-08-01,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Bovista,acuminata,Agaricaceae,Basidiomycota,3,SAC,,Soil,Edible,yes,July-September,2013,2013-08-11,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Bovista,plumbea,Agaricaceae,Basidiomycota,3,SAC,,Soil,Edible,yes,July-September,2013,2013-07-26,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Bovista,plumbea,Agaricaceae,Basidiomycota,3,SAC,,Soil,Edible,yes,July-September,2014,2014-09-03,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Calvatia,sp. 1,Agaricaceae,Basidiomycota,3,SAC,,Soil,Edible,yes,July-September,2013,2013-07-26,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cantharellus,cibarius,Cantharellaceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-09-16,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cantharellus,cibarius,Cantharellaceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-08-11,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Catathelasma,ventricosum,Tricholomataceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-08-16,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Catathelasma,ventricosum,Tricholomataceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-09-29,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Catathelasma,ventricosum,Tricholomataceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-07-22,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Catathelasma,ventricosum,Tricholomataceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-07-26,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Catathelasma,ventricosum,Tricholomataceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-08-01,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Catathelasma,ventricosum,Tricholomataceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-08-06,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Catathelasma,ventricosum,Tricholomataceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-08-11,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Catathelasma,ventricosum,Tricholomataceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2014,2014-07-24,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Catathelasma,ventricosum,Tricholomataceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2014,2014-08-14,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Catathelasma,ventricosum,Tricholomataceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2014,2014-08-29,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Chroogomphus,ochraceus,Gomphidiaceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-08-16,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Chroogomphus,ochraceus,Gomphidiaceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-07-16,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Chroogomphus,ochraceus,Gomphidiaceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-07-22,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Chroogomphus,ochraceus,Gomphidiaceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-07-26,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Chroogomphus,ochraceus,Gomphidiaceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-08-11,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Chroogomphus,rutilus,Gomphidiaceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-07-11,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Clavaria,aurea,Clavariaceae,Basidiomycota,3,SAC,,Soil,Edible,yes,July-September,2014,2014-07-24,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Clitocybe, fragrans,Tricholomataceae,Basidiomycota,3,SAC,,Leaf,Edible,yes,July-September,2013,2013-08-01,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Clitocybe,dealbata,Tricholomataceae,Basidiomycota,3,SAC,,Leaf,Edible,yes,July-September,2013,2013-07-11,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Clitocybe,dealbata,Tricholomataceae,Basidiomycota,3,SAC,,Leaf,Edible,yes,July-September,2013,2013-07-16,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Clitocybe,gibba,Tricholomataceae,Basidiomycota,3,SAC,,Leaf,Edible,yes,July-September,2014,2014-07-24,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Clitocybe,gibba,Tricholomataceae,Basidiomycota,3,SAC,,Leaf,Edible,yes,July-September,2014,2014-08-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Clitocybe,gibba,Tricholomataceae,Basidiomycota,3,SAC,,Leaf,Edible,yes,July-September,2014,2014-08-29,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Clitocybe,sp. 4,Tricholomataceae,Basidiomycota,3,SAC,,Leaf,Edible,yes,July-September,2013,2013-09-01,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Collybia, dryophila,Tricholomataceae,Basidiomycota,3,SAC,,Leaf,Edible,yes,July-September,2014,2014-07-10,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Collybia, dryophila,Tricholomataceae,Basidiomycota,3,SAC,,Leaf,Edible,yes,July-September,2014,2014-07-10,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Collybia,peronata,Tricholomataceae,Basidiomycota,3,SAC,,Leaf,Edible,yes,July-September,2013,2013-08-26,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Collybia,peronata,Tricholomataceae,Basidiomycota,3,SAC,,Leaf,Edible,yes,July-September,2014,2014-07-24,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Collybia,peronata,Tricholomataceae,Basidiomycota,3,SAC,,Leaf,Edible,yes,July-September,2014,2014-07-17,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Coltricia,cinnamomea,Hymenochaetaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2013,2013-09-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Coltricia,cinnamomea,Hymenochaetaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2014,2014-08-29,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Coprinus,plicatilis,Agaricaceae,Basidiomycota,3,SAC,,Leaf,InEdible,yes,July-September,2013,2013-07-06,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,acutus,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2014,2014-08-29,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius, semisanguineus,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2013,2013-09-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,anthracinus,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2014,2014-07-24,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,anthracinus,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2014,2014-07-17,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,casimiri,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2013,2013-07-26,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,cinnamomeus,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2014,2014-09-11,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,cinnamomeus,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2014,2014-09-22,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,collinitus,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2013,2013-08-16,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,collinitus,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2013,2013-09-16,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,collinitus,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2013,2013-09-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,collinitus,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2013,2013-08-11,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,collybianus,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2013,2013-09-01,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,corrugatus,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2013,2013-09-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,croceus,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2014,2014-09-18,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,decipiens,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2013,2013-08-16,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,delibutus,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2013,2013-09-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,depressus,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2013,2013-09-06,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,depressus,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2013,2013-09-12,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,iodes,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2014,2014-09-03,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,lucorum,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2013,2013-08-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,mucifluus,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2014,2014-09-18,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,obtusus,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2013,2013-08-01,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,saniosus,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2014,2014-07-24,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,sp. 13,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2014,2014-09-03,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,vanduzerensis,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2013,2013-09-12,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cortinarius,varius,Cortinariaceae,Basidiomycota,3,ECM,,Root,InEdible,yes,July-September,2013,2013-09-16,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Craterellus,sp. 1,Cantharellaceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2013,2013-09-12,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Craterellus,sp. 1,Cantharellaceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2014,2014-08-14,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Craterellus,sp. 1,Cantharellaceae,Basidiomycota,3,ECM,,Root,Edible,yes,July-September,2014,2014-08-29,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cyathus,stercoreus,Agaricaceae,Basidiomycota,3,SAC,,Wood,Unknown,yes,July-September,2014,2014-09-03,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cystoderma,amianthinum,Agaricaceae,Basidiomycota,3,SAC,,Wood,Unknown,yes,July-September,2013,2013-08-22,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cystoderma,amianthinum,Agaricaceae,Basidiomycota,3,SAC,,Wood,Unknown,yes,July-September,2013,2013-09-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cystoderma,amianthinum,Agaricaceae,Basidiomycota,3,SAC,,Wood,Unknown,yes,July-September,2013,2013-07-22,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cystoderma,amianthinum,Agaricaceae,Basidiomycota,3,SAC,,Wood,Unknown,yes,July-September,2013,2013-08-06,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cystoderma,amianthinum,Agaricaceae,Basidiomycota,3,SAC,,Wood,Unknown,yes,July-September,2013,2013-08-11,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cystoderma,amianthinum,Agaricaceae,Basidiomycota,3,SAC,,Wood,Unknown,yes,July-September,2014,2014-09-03,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Cystoderma,amianthinum,Agaricaceae,Basidiomycota,3,SAC,,Wood,Unknown,yes,July-September,2014,2014-08-29,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Daedaleopsis, tricolor,Polyporaceae,Basidiomycota,3,SAC,,Wood,Unknown,yes,July-September,2013,2013-08-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Deconica,coprophila,Strophariaceae,Basidiomycota,3,SAC,,Cow's Dung,Unknown,yes,July-September,2014,2014-08-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Entoloma, conferendum,Entolomataceae,Basidiomycota,3,SAC,,Soil,Unknown,yes,July-September,2014,2014-09-03,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Entoloma, undatum,Entolomataceae,Basidiomycota,3,SAC,,Soil,Unknown,yes,July-September,2013,2013-08-11,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Entoloma,lividoalbum,Entolomataceae,Basidiomycota,3,ECM,,Root,Unknown,yes,July-September,2014,2014-09-18,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Entoloma,sp. 1,Entolomataceae,Basidiomycota,3,SAC,,Soil,Unknown,yes,July-September,2013,2013-08-01,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Galerina,patagonica,Cortinariaceae,Basidiomycota,3,SAC,,Wood,Unknown,yes,July-September,2014,2014-07-24,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Galerina,sp. 3,Cortinariaceae,Basidiomycota,3,SAC,,Wood,Unknown,yes,July-September,2013,2013-08-26,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Galerina,sp. 4,Cortinariaceae,Basidiomycota,3,SAC,,Wood,Unknown,yes,July-September,2013,2013-09-01,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Galerina,sp. 4,Cortinariaceae,Basidiomycota,3,SAC,,Wood,Unknown,yes,July-September,2013,2013-09-12,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Ganoderma, lucidum,Ganodermataceae,Basidiomycota,1,SAC,,Wood,Medicinal,yes,July-September,2013,2013-09-16,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Gomphidius,glutinosus,Gomphidiaceae,Basidiomycota,2,ECM,,Root,Edible,yes,July-September,2013,2013-08-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Gomphidius,glutinosus,Gomphidiaceae,Basidiomycota,2,ECM,,Root,Edible,yes,July-September,2013,2013-09-06,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
